Time,Lat,Long,Heading,Baralt,Radalt,Pitch,Bank,Yaw,IAS,TAS,Gx,Gy,Gz,AOA,VS
443.07,44.719174,38.267045,1.260986,3176.191162,2973.186768,0.006773,-0.091038,1.260986,234.176788,269.106750,0.007576,1.004629,-0.000046,0.646397,-1.225840
443.10,44.719191,38.267141,1.260888,3176.154541,2972.711182,0.006773,-0.091043,1.260888,234.177407,269.106934,0.007575,1.004633,-0.000046,0.646391,-1.225695
443.13,44.719208,38.267236,1.260790,3176.117676,2972.235352,0.006773,-0.091047,1.260790,234.178009,269.107117,0.007574,1.004635,-0.000044,0.646384,-1.225549
443.16,44.719225,38.267335,1.260693,3176.081055,2971.606689,0.006774,-0.091051,1.260693,234.178627,269.107300,0.007572,1.004638,-0.000044,0.646377,-1.225402
443.19,44.719243,38.267433,1.260595,3176.044189,2970.542480,0.006774,-0.091055,1.260595,234.179262,269.107483,0.007571,1.004642,-0.000043,0.646371,-1.225254
443.22,44.719260,38.267529,1.260497,3176.007568,2969.478516,0.006775,-0.091060,1.260497,234.179862,269.107697,0.007570,1.004643,-0.000043,0.646365,-1.225105
443.25,44.719278,38.267634,1.260398,3175.970703,2968.409912,0.006775,-0.091064,1.260398,234.180479,269.107880,0.007569,1.004647,-0.000043,0.646360,-1.224956
443.28,44.719295,38.267730,1.260301,3175.933838,2967.345947,0.006776,-0.091068,1.260301,234.181112,269.108063,0.007568,1.004649,-0.000044,0.646354,-1.224806
443.31,44.719312,38.267822,1.260222,3175.904541,2966.494141,0.006776,-0.091072,1.260222,234.181595,269.108185,0.007567,1.004649,-0.000046,0.646350,-1.224686
443.33,44.719329,38.267917,1.260124,3175.867920,2965.430420,0.006776,-0.091076,1.260124,234.182211,269.108368,0.007566,1.004650,-0.000048,0.646344,-1.224536
443.36,44.719345,38.268009,1.260026,3175.831055,2964.366455,0.006777,-0.091080,1.260026,234.182859,269.108582,0.007564,1.004652,-0.000049,0.646338,-1.224386
443.39,44.719362,38.268105,1.259927,3175.794434,2963.302979,0.006777,-0.091085,1.259927,234.183458,269.108765,0.007563,1.004654,-0.000049,0.646332,-1.224236
443.42,44.719379,38.268200,1.259829,3175.757568,2962.239014,0.006778,-0.091089,1.259829,234.184072,269.108948,0.007562,1.004655,-0.000050,0.646327,-1.224085
443.45,44.719397,38.268299,1.259731,3175.720947,2961.175537,0.006778,-0.091093,1.259731,234.184686,269.109131,0.007561,1.004657,-0.000050,0.646321,-1.223934
443.48,44.719413,38.268394,1.259653,3175.691650,2960.323730,0.006778,-0.091097,1.259653,234.185184,269.109253,0.007560,1.004657,-0.000051,0.646318,-1.223813
443.51,44.719430,38.268489,1.259554,3175.654785,2959.260254,0.006779,-0.091101,1.259554,234.185797,269.109467,0.007559,1.004660,-0.000051,0.646312,-1.223661
443.54,44.719448,38.268588,1.259457,3175.618164,2958.196533,0.006779,-0.091105,1.259457,234.186411,269.109650,0.007558,1.004664,-0.000049,0.646306,-1.223508
443.57,44.719464,38.268680,1.259359,3175.581543,2957.133301,0.006780,-0.091110,1.259359,234.187039,269.109802,0.007557,1.004669,-0.000047,0.646299,-1.223355
443.60,44.719482,38.268779,1.259261,3175.544678,2956.069580,0.006780,-0.091114,1.259261,234.187635,269.109985,0.007556,1.004671,-0.000045,0.646293,-1.223200
443.62,44.719499,38.268874,1.259163,3175.508057,2955.006348,0.006781,-0.091118,1.259163,234.188247,269.110168,0.007555,1.004675,-0.000044,0.646288,-1.223044
443.65,44.719517,38.268973,1.259065,3175.471436,2953.942871,0.006781,-0.091122,1.259065,234.188859,269.110382,0.007553,1.004676,-0.000045,0.646282,-1.222888
443.68,44.719533,38.269062,1.258986,3175.441895,2953.091309,0.006782,-0.091126,1.258986,234.189354,269.110504,0.007553,1.004677,-0.000047,0.646278,-1.222763
443.71,44.719550,38.269157,1.258888,3175.405273,2952.028076,0.006782,-0.091130,1.258888,234.189965,269.110687,0.007551,1.004678,-0.000049,0.646273,-1.222606
443.74,44.719567,38.269253,1.258790,3175.368652,2950.964844,0.006783,-0.091134,1.258790,234.190575,269.110840,0.007550,1.004682,-0.000048,0.646267,-1.222449
443.77,44.719584,38.269348,1.258691,3175.332031,2949.901611,0.006783,-0.091139,1.258691,234.191185,269.111053,0.007549,1.004683,-0.000049,0.646261,-1.222291
443.80,44.719601,38.269443,1.258593,3175.295410,2948.838623,0.006784,-0.091143,1.258593,234.191811,269.111206,0.007548,1.004684,-0.000050,0.646255,-1.222133
443.83,44.719618,38.269539,1.258515,3175.265869,2947.987061,0.006784,-0.091146,1.258515,234.192288,269.111359,0.007547,1.004685,-0.000050,0.646251,-1.222006
443.86,44.719635,38.269634,1.258417,3175.229248,2946.923828,0.006784,-0.091151,1.258417,234.192913,269.111542,0.007546,1.004686,-0.000051,0.646245,-1.221848
443.88,44.719652,38.269729,1.258318,3175.192627,2945.860840,0.006785,-0.091155,1.258318,234.193522,269.111725,0.007545,1.004688,-0.000051,0.646239,-1.221689
443.91,44.719669,38.269825,1.258220,3175.156006,2944.798096,0.006785,-0.091159,1.258220,234.194113,269.111908,0.007544,1.004692,-0.000050,0.646232,-1.221529
443.94,44.719686,38.269920,1.258122,3175.119385,2943.735107,0.006786,-0.091164,1.258122,234.194737,269.112091,0.007543,1.004696,-0.000048,0.646226,-1.221369
443.97,44.719704,38.270019,1.258025,3175.082764,2942.672119,0.006786,-0.091168,1.258025,234.195344,269.112244,0.007542,1.004700,-0.000046,0.646220,-1.221207
444.00,44.719721,38.270114,1.257926,3175.046143,2941.609131,0.006787,-0.091172,1.257926,234.195967,269.112427,0.007541,1.004702,-0.000044,0.646214,-1.221044
444.03,44.719737,38.270206,1.257848,3175.016846,2941.017822,0.006787,-0.091176,1.257848,234.196443,269.112549,0.007540,1.004704,-0.000045,0.646209,-1.220914
444.06,44.719754,38.270302,1.257750,3174.980225,2941.234375,0.006788,-0.091180,1.257750,234.197032,269.112762,0.007539,1.004706,-0.000046,0.646204,-1.220751
444.09,44.719772,38.270397,1.257651,3174.943604,2941.450928,0.006788,-0.091184,1.257651,234.197638,269.112915,0.007537,1.004708,-0.000047,0.646197,-1.220587
444.12,44.719788,38.270489,1.257554,3174.906982,2941.667725,0.006789,-0.091189,1.257554,234.198243,269.113098,0.007536,1.004710,-0.000047,0.646192,-1.220423
444.15,44.719806,38.270588,1.257455,3174.870361,2941.884521,0.006789,-0.091193,1.257455,234.198880,269.113251,0.007536,1.004712,-0.000047,0.646186,-1.220258
444.17,44.719822,38.270680,1.257377,3174.841064,2942.057861,0.006790,-0.091196,1.257377,234.199354,269.113373,0.007534,1.004713,-0.000048,0.646181,-1.220126
444.20,44.719840,38.270778,1.257278,3174.804443,2942.275146,0.006790,-0.091200,1.257278,234.199958,269.113586,0.007533,1.004716,-0.000047,0.646176,-1.219960
444.24,44.719859,38.270884,1.257161,3174.760498,2942.535645,0.006791,-0.091206,1.257161,234.200676,269.113770,0.007532,1.004717,-0.000048,0.646169,-1.219760
444.27,44.719882,38.271008,1.257043,3174.716553,2942.796387,0.006791,-0.091211,1.257043,234.201409,269.113983,0.007531,1.004721,-0.000048,0.646162,-1.219560
444.30,44.719899,38.271104,1.256945,3174.679932,2943.013672,0.006792,-0.091215,1.256945,234.202029,269.114136,0.007530,1.004723,-0.000048,0.646156,-1.219393
444.33,44.719916,38.271202,1.256846,3174.643555,2943.231934,0.006792,-0.091219,1.256846,234.202614,269.114319,0.007529,1.004725,-0.000047,0.646149,-1.219225
444.36,44.719934,38.271298,1.256748,3174.606934,2943.449707,0.006793,-0.091223,1.256748,234.203200,269.114502,0.007528,1.004728,-0.000047,0.646143,-1.219056
444.39,44.719953,38.271406,1.256650,3174.570312,2943.667236,0.006793,-0.091228,1.256650,234.203818,269.114655,0.007527,1.004728,-0.000048,0.646137,-1.218887
444.42,44.719969,38.271495,1.256552,3174.533691,2943.885010,0.006794,-0.091232,1.256552,234.204419,269.114838,0.007525,1.004732,-0.000047,0.646132,-1.218718
444.45,44.719986,38.271590,1.256473,3174.504395,2944.059326,0.006794,-0.091235,1.256473,234.204906,269.114960,0.007524,1.004735,-0.000047,0.646128,-1.218582
444.48,44.720003,38.271682,1.256375,3174.468018,2944.277832,0.006795,-0.091240,1.256375,234.205506,269.115143,0.007523,1.004736,-0.000048,0.646123,-1.218412
444.51,44.720021,38.271781,1.256277,3174.431396,2944.496338,0.006795,-0.091244,1.256277,234.206106,269.115326,0.007522,1.004740,-0.000047,0.646118,-1.218240
444.54,44.720038,38.271876,1.256178,3174.394775,2944.714355,0.006796,-0.091248,1.256178,234.206689,269.115479,0.007521,1.004744,-0.000046,0.646113,-1.218068
444.57,44.720055,38.271972,1.256081,3174.358398,2944.932861,0.006796,-0.091253,1.256081,234.207288,269.115662,0.007520,1.004745,-0.000047,0.646107,-1.217895
444.60,44.720075,38.272080,1.255982,3174.321777,2945.151367,0.006797,-0.091257,1.255982,234.207887,269.115784,0.007519,1.004749,-0.000046,0.646102,-1.217721
444.63,44.720091,38.272169,1.255884,3174.285156,2945.370361,0.006798,-0.091261,1.255884,234.208485,269.115967,0.007518,1.004749,-0.000047,0.646097,-1.217547
444.66,44.720108,38.272264,1.255785,3174.248779,2945.589111,0.006798,-0.091265,1.255785,234.209083,269.116119,0.007517,1.004749,-0.000050,0.646093,-1.217372
444.69,44.720126,38.272363,1.255686,3174.212158,2945.808105,0.006799,-0.091270,1.255686,234.209713,269.116302,0.007516,1.004751,-0.000053,0.646089,-1.217198
444.71,44.720143,38.272458,1.255608,3174.183105,2945.983398,0.006799,-0.091273,1.255608,234.210164,269.116425,0.007515,1.004751,-0.000056,0.646085,-1.217059
444.74,44.720160,38.272553,1.255509,3174.146484,2946.202637,0.006800,-0.091277,1.255509,234.210777,269.116608,0.007514,1.004751,-0.000059,0.646081,-1.216885
444.77,44.720178,38.272652,1.255410,3174.109863,2946.421875,0.006800,-0.091282,1.255410,234.211374,269.116760,0.007513,1.004751,-0.000061,0.646077,-1.216712
444.80,44.720196,38.272747,1.255312,3174.073486,2946.641357,0.006801,-0.091286,1.255312,234.211953,269.116913,0.007512,1.004753,-0.000061,0.646072,-1.216538
444.83,44.720213,38.272843,1.255214,3174.037109,2946.861084,0.006801,-0.091290,1.255214,234.212549,269.117096,0.007511,1.004756,-0.000059,0.646065,-1.216364
444.86,44.720230,38.272935,1.255116,3174.000488,2947.080566,0.006802,-0.091295,1.255116,234.213127,269.117249,0.007510,1.004760,-0.000055,0.646059,-1.216188
444.89,44.720248,38.273033,1.255018,3173.964111,2947.300537,0.006802,-0.091299,1.255018,234.213738,269.117401,0.007509,1.004766,-0.000050,0.646052,-1.216011
444.92,44.720264,38.273125,1.254940,3173.934814,2947.476562,0.006803,-0.091303,1.254940,234.214188,269.117554,0.007508,1.004767,-0.000049,0.646047,-1.215868
444.95,44.720282,38.273220,1.254841,3173.898438,2947.696533,0.006803,-0.091307,1.254841,234.214782,269.117706,0.007507,1.004768,-0.000051,0.646042,-1.215690
444.98,44.720299,38.273316,1.254743,3173.861816,2947.916260,0.006804,-0.091312,1.254743,234.215392,269.117859,0.007506,1.004770,-0.000052,0.646037,-1.215512
445.01,44.720317,38.273414,1.254644,3173.825439,2948.136719,0.006804,-0.091316,1.254644,234.215969,269.118042,0.007505,1.004774,-0.000052,0.646032,-1.215333
445.03,44.720333,38.273506,1.254546,3173.789062,2948.356934,0.006805,-0.091320,1.254546,234.216594,269.118195,0.007504,1.004776,-0.000053,0.646027,-1.215153
445.06,44.720351,38.273602,1.254467,3173.759766,2948.532959,0.006805,-0.091324,1.254467,234.217042,269.118317,0.007504,1.004779,-0.000053,0.646023,-1.215008
445.09,44.720368,38.273697,1.254369,3173.723389,2948.753906,0.006806,-0.091328,1.254369,234.217650,269.118469,0.007503,1.004779,-0.000054,0.646018,-1.214828
445.12,44.720386,38.273792,1.254271,3173.687012,2948.974609,0.006807,-0.091333,1.254271,234.218242,269.118652,0.007501,1.004782,-0.000054,0.646013,-1.214646
445.15,44.720403,38.273887,1.254172,3173.650391,2950.077637,0.006807,-0.091337,1.254172,234.218817,269.118805,0.007500,1.004784,-0.000054,0.646007,-1.214464
445.18,44.720420,38.273983,1.254074,3173.614014,2951.488525,0.006808,-0.091341,1.254074,234.219424,269.118958,0.007499,1.004788,-0.000054,0.646002,-1.214282
445.21,44.720438,38.274078,1.253975,3173.577637,2952.904297,0.006808,-0.091346,1.253975,234.219998,269.119110,0.007498,1.004790,-0.000053,0.645996,-1.214099
445.24,44.720454,38.274170,1.253897,3173.548584,2953.819580,0.006809,-0.091349,1.253897,234.220493,269.119232,0.007498,1.004791,-0.000053,0.645992,-1.213952
445.26,44.720472,38.274265,1.253798,3173.511963,2954.818115,0.006809,-0.091354,1.253798,234.221067,269.119415,0.007497,1.004792,-0.000054,0.645985,-1.213768
445.29,44.720489,38.274360,1.253700,3173.475586,2955.816895,0.006810,-0.091358,1.253700,234.221656,269.119537,0.007496,1.004794,-0.000054,0.645979,-1.213584
445.32,44.720507,38.274456,1.253602,3173.439209,2956.811768,0.006810,-0.091362,1.253602,234.222262,269.119720,0.007495,1.004797,-0.000053,0.645974,-1.213399
445.36,44.720526,38.274561,1.253503,3173.402832,2957.810547,0.006811,-0.091367,1.253503,234.222834,269.119873,0.007494,1.004799,-0.000053,0.645968,-1.213214
445.38,44.720542,38.274649,1.253405,3173.366455,2958.805420,0.006812,-0.091371,1.253405,234.223422,269.120026,0.007493,1.004802,-0.000053,0.645962,-1.213028
445.41,44.720559,38.274745,1.253327,3173.337402,2959.605469,0.006812,-0.091375,1.253327,234.223882,269.120148,0.007492,1.004802,-0.000053,0.645958,-1.212879
445.44,44.720577,38.274840,1.253228,3173.301025,2960.600342,0.006813,-0.091379,1.253228,234.224470,269.120300,0.007491,1.004805,-0.000052,0.645952,-1.212692
445.47,44.720594,38.274935,1.253129,3173.264648,2961.599121,0.006813,-0.091383,1.253129,234.225057,269.120453,0.007490,1.004808,-0.000052,0.645945,-1.212505
445.50,44.720612,38.275030,1.253031,3173.228271,2962.599854,0.006814,-0.091388,1.253031,234.225644,269.120605,0.007489,1.004810,-0.000052,0.645939,-1.212317
445.53,44.720630,38.275129,1.252933,3173.191895,2963.606201,0.006814,-0.091392,1.252933,234.226263,269.120789,0.007488,1.004811,-0.000052,0.645934,-1.212129
445.56,44.720647,38.275221,1.252835,3173.155518,2964.612305,0.006815,-0.091396,1.252835,234.226816,269.120911,0.007487,1.004815,-0.000052,0.645928,-1.211940
445.58,44.720664,38.275316,1.252756,3173.126465,2965.414307,0.006815,-0.091400,1.252756,234.227307,269.121063,0.007486,1.004815,-0.000051,0.645923,-1.211788
445.61,44.720681,38.275411,1.252658,3173.090088,2966.416748,0.006816,-0.091404,1.252658,234.227860,269.121185,0.007485,1.004818,-0.000051,0.645917,-1.211598
445.64,44.720699,38.275507,1.252559,3173.053711,2967.423340,0.006817,-0.091409,1.252559,234.228444,269.121368,0.007484,1.004821,-0.000050,0.645911,-1.211407
445.67,44.720716,38.275599,1.252461,3173.017334,2968.429688,0.006817,-0.091413,1.252461,234.229029,269.121490,0.007483,1.004822,-0.000051,0.645906,-1.211216
445.70,44.720734,38.275697,1.252363,3172.980957,2969.432129,0.006818,-0.091417,1.252363,234.229596,269.121643,0.007482,1.004826,-0.000050,0.645900,-1.211024
445.73,44.720751,38.275792,1.252264,3172.944824,2970.434814,0.006818,-0.091422,1.252264,234.230196,269.121796,0.007481,1.004828,-0.000050,0.645894,-1.210832
445.76,44.720769,38.275887,1.252185,3172.915771,2971.240967,0.006819,-0.091425,1.252185,234.230653,269.121918,0.007481,1.004829,-0.000050,0.645889,-1.210678
445.79,44.720787,38.275986,1.252087,3172.879395,2972.243408,0.006820,-0.091429,1.252087,234.231252,269.122070,0.007479,1.004833,-0.000049,0.645883,-1.210484
445.82,44.720804,38.276081,1.251989,3172.843018,2973.250000,0.006820,-0.091434,1.251989,234.231834,269.122223,0.007478,1.004835,-0.000049,0.645878,-1.210290
445.85,44.720822,38.276176,1.251891,3172.806641,2974.252441,0.006821,-0.091438,1.251891,234.232400,269.122375,0.007477,1.004838,-0.000048,0.645872,-1.210095
445.88,44.720839,38.276272,1.251792,3172.770508,2975.259277,0.006821,-0.091442,1.251792,234.233014,269.122528,0.007476,1.004841,-0.000048,0.645866,-1.209899
445.91,44.720858,38.276370,1.251694,3172.734131,2976.261963,0.006822,-0.091447,1.251694,234.233563,269.122650,0.007475,1.004845,-0.000047,0.645861,-1.209703
445.94,44.720875,38.276465,1.251595,3172.697754,2977.268555,0.006823,-0.091451,1.251595,234.234143,269.122803,0.007474,1.004846,-0.000047,0.645854,-1.209506
445.96,44.720893,38.276561,1.251497,3172.661621,2978.271484,0.006823,-0.091455,1.251497,234.234724,269.122955,0.007473,1.004849,-0.000045,0.645847,-1.209308
445.99,44.720910,38.276656,1.251419,3172.632568,2979.073730,0.006824,-0.091459,1.251419,234.235194,269.123077,0.007472,1.004851,-0.000045,0.645842,-1.209150
446.02,44.720928,38.276751,1.251320,3172.596191,2980.080322,0.006824,-0.091463,1.251320,234.235757,269.123230,0.007472,1.004853,-0.000045,0.645836,-1.208951
446.05,44.720945,38.276846,1.251222,3172.560059,2981.083252,0.006825,-0.091467,1.251222,234.236320,269.123383,0.007471,1.004855,-0.000045,0.645830,-1.208753
446.08,44.720963,38.276941,1.251123,3172.523682,2982.090088,0.006826,-0.091472,1.251123,234.236915,269.123535,0.007470,1.004856,-0.000045,0.645823,-1.208553
446.11,44.720981,38.277040,1.251025,3172.487549,2983.093018,0.006826,-0.091476,1.251025,234.237477,269.123657,0.007469,1.004859,-0.000044,0.645817,-1.208354
446.14,44.720998,38.277132,1.250926,3172.451172,2984.095947,0.006827,-0.091480,1.250926,234.238055,269.123810,0.007468,1.004861,-0.000043,0.645811,-1.208153
446.17,44.721016,38.277227,1.250848,3172.422363,2984.902344,0.006827,-0.091484,1.250848,234.238524,269.123932,0.007467,1.004863,-0.000043,0.645806,-1.207992
446.20,44.721034,38.277325,1.250749,3172.385986,2985.905273,0.006828,-0.091488,1.250749,234.239084,269.124054,0.007466,1.004866,-0.000042,0.645801,-1.207790
446.23,44.721051,38.277421,1.250651,3172.349854,2986.908447,0.006829,-0.091492,1.250651,234.239678,269.124207,0.007465,1.004869,-0.000042,0.645795,-1.207587
446.25,44.721069,38.277516,1.250553,3172.313477,2987.915283,0.006829,-0.091496,1.250553,234.240237,269.124359,0.007463,1.004871,-0.000041,0.645788,-1.207384
446.28,44.721087,38.277611,1.250454,3172.277344,2988.606934,0.006830,-0.091501,1.250454,234.240813,269.124512,0.007462,1.004874,-0.000040,0.645781,-1.207180
446.31,44.721104,38.277706,1.250356,3172.241211,2989.216553,0.006831,-0.091505,1.250356,234.241389,269.124664,0.007461,1.004875,-0.000040,0.645774,-1.206976
446.34,44.721122,38.277801,1.250257,3172.204834,2989.828613,0.006831,-0.091509,1.250257,234.241964,269.124786,0.007460,1.004879,-0.000038,0.645768,-1.206771
446.37,44.721139,38.277897,1.250179,3172.176025,2990.316406,0.006832,-0.091512,1.250179,234.242413,269.124908,0.007459,1.004880,-0.000038,0.645762,-1.206606
446.40,44.721157,38.277992,1.250081,3172.139648,2990.925781,0.006832,-0.091517,1.250081,234.242988,269.125031,0.007458,1.004883,-0.000038,0.645756,-1.206400
446.43,44.721175,38.278087,1.249982,3172.103516,2991.538086,0.006833,-0.091521,1.249982,234.243545,269.125183,0.007457,1.004885,-0.000037,0.645750,-1.206194
446.46,44.721192,38.278182,1.249884,3172.067383,2992.147705,0.006834,-0.091525,1.249884,234.244102,269.125305,0.007456,1.004888,-0.000036,0.645743,-1.205986
446.49,44.721209,38.278274,1.249785,3172.031250,2992.757324,0.006834,-0.091529,1.249785,234.244659,269.125458,0.007455,1.004891,-0.000035,0.645737,-1.205778
446.52,44.721228,38.278372,1.249687,3171.995117,2993.306641,0.006835,-0.091533,1.249687,234.245231,269.125610,0.007454,1.004891,-0.000036,0.645730,-1.205570
446.55,44.721245,38.278468,1.249608,3171.966064,2993.308594,0.006835,-0.091537,1.249608,234.245695,269.125702,0.007453,1.004892,-0.000038,0.645726,-1.205403
446.57,44.721263,38.278563,1.249509,3171.929932,2993.311768,0.006836,-0.091541,1.249509,234.246250,269.125854,0.007452,1.004891,-0.000040,0.645721,-1.205195
446.60,44.721281,38.278661,1.249411,3171.893799,2993.315186,0.006837,-0.091545,1.249411,234.246822,269.125977,0.007451,1.004895,-0.000040,0.645714,-1.204986
